steel grade;weight;forbidden;mandatory;cost0;cost1;cost2;cost3;cost4;cost5;cost6;flows
L610;14869;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;CAPL,TTS,ELG,
L610;54369;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,TTS,ELG,
L610;54369;0;0;0.00654204;0.00610204;0.00533308;0.00456995;0.00382354;0.00311568;0.00196477;CAPL,TTS,ELG,
T210;10602;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GALTEC,SDG,BT2,HDG,
K320;27503;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
K110;25266;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;CAPL,BT2,
K320;23388;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
KN40;8336;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;BAF_HNX,BAF,TTS,ELG,
L760;17075;0;0;0.00687204;0.00643204;0.00566213;0.00489585;0.00414042;0.00341243;0.00196477;CAPL,BT2,
KT20;13290;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;GEBEITST,
NB60;14054;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GALTEC,SDG,BT2,HDG,
NB60;14054;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
KM80;15993;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,BT2,
LK40;21465;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
L620;9841;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;GALTEC,SDG,BT2,HDG,
KN50;16741;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
KN40;22302;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;GALTEC,SDG,BT2,HDG,
KN40;22302;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GALTEC,SDG,BT2,HDG,
K130;26298;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;BAF_HNX,BAF,TTS,ELG,
KK50;19263;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;GEBEITST,
K200;27183;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;GALTEC,SDG,TTS,HDG,
K320;29619;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;GEBEITST,
K110;30033;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;CAPL,TTS,ELG,
K110;27604;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,TTS,ELG,
K110;55209;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;CAPL,TTS,ELG,
LK40;18280;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;GEBEITST,
KK50;19281;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;GEBEITST,
T230;29959;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,TTS,ELG,
T230;29959;0;0;0.00654204;0.00610204;0.00533308;0.00456995;0.00382354;0.00311568;0.00196477;CAPL,TTS,ELG,
K710;21351;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;CAPL,TTS,
KK50;24590;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;GEBEITST,
LK40;9369;0;0;0.00414042;0.00371934;0.00301968;0.00241314;0.0020148;0.00196477;0.00217226;GEBEITST,
LK40;23566;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;GEBEITST,
KN70;12973;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
T230;26670;0;0;0.00643204;0.00599204;0.0052236;0.0044619;0.00371934;0.00301968;0.00196477;BAF_HNX,BAF,TTS,ELG,
TB60;24624;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;GALTEC,SDG,BT2,HDG,
L650;8880;0;0;0.00610204;0.00566213;0.00489585;0.00414042;0.00341243;0.00274359;0.00196477;CAPL,TTS,
L650;21220;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
T230;26578;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
LT70;15931;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;SG3,SDG,TTS,HDG,
LT70;15931;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
LK70;13794;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,BT2,HDG,
K570;16546;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KN20;15962;0;0;0.00720204;0.00676204;0.00599204;0.0052236;0.0044619;0.00371934;0.00196477;GALTEC,SDG,BT2,HDG,
KK80;24330;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KM50;25387;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KN70;32016;0;0;0.00720204;0.00676204;0.00599204;0.0052236;0.0044619;0.00371934;0.00196477;GALTEC,SDG,BT2,HDG,
KN70;16008;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
KN70;32016;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
K710;19172;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;CAPL,BT2,
TB30;15977;0;0;0.00698204;0.00654204;0.00577204;0.00500497;0.00424721;0.00351372;0.00196477;CAPL,BT2,
N710;30215;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
N710;30215;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;SG3,SDG,TTS,HDG,
N710;30215;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;SG3,SDG,TTS,HDG,
N710;30215;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
N710;30215;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
LT70;25465;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,TTS,HDG,
KT20;5716;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;BAF_H2,BAF,TTS,
K200;5424;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
LK50;17809;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
K320;26445;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
T210;24869;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
K320;24237;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
KN40;25414;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
KN40;19708;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
LT40;17108;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;SG3,SDG,BT2,HDG,
LT40;17108;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;SG3,SDG,BT2,HDG,
LT40;17108;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;SG3,SDG,BT2,HDG,
T230;25117;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
T210;31551;0;0;0.00720204;0.00676204;0.00599204;0.0052236;0.0044619;0.00371934;0.00196477;SG3,SDG,TTS,HDG,
T210;31551;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
T210;31551;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
TB30;23599;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
TB30;24624;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
L620;15977;0;0;0.00720204;0.00676204;0.00599204;0.0052236;0.0044619;0.00371934;0.00196477;GALTEC,SDG,BT2,HDG,
L620;18160;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
L620;18160;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
KN30;22021;0;0;0.00687204;0.00643204;0.00566213;0.00489585;0.00414042;0.00341243;0.00196477;GALTEC,SDG,TTS,HDG,
L760;74014;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;SG3,SDG,TTS,HDG,
KN40;24527;0;0;0.00786204;0.00742204;0.00665204;0.00588204;0.00511421;0.00435446;0.00196477;GALTEC,SDG,BT2,HDG,
TB80;24624;0;0;0.00698204;0.00654204;0.00577204;0.00500497;0.00424721;0.00351372;0.00196477;GALTEC,SDG,TTS,HDG,
TB30;18417;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;SG3,SDG,TTS,HDG,
TB30;24696;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
TB30;24672;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
LK70;36257;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
KT10;22087;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;BAF_H2,BAF,BT2,
TB80;25266;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;GALTEC,SDG,TTS,HDG,
TB80;50532;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
T230;24430;0;0;0.00698204;0.00654204;0.00577204;0.00500497;0.00424721;0.00351372;0.00196477;GALTEC,SDG,TTS,HDG,
KT70;107897;0;0;0.00742204;0.00698204;0.00621204;0.00544262;0.00467823;0.0039284;0.00196477;GEBEITST,
T210;26603;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
KM50;19041;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
T230;31054;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;BAF_HNX,BAF,TTS,ELG,
NB60;27802;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;SG3,SDG,TTS,HDG,
T230;27345;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;CAPL,TTS,
K320;30677;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KK50;58621;0;0;0.00567697;0.00817559;0.0130556;0.0252471;0.0422437;0.0641281;0.0909081;GEBEITST,
KM70;27503;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;GEBEITST,
KM70;27503;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KM30;59237;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
KM20;46544;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
T230;28992;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;BAF_HNX,BAF,TTS,ELG,
T230;28992;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;BAF_HNX,BAF,TTS,ELG,
KM80;94772;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;CAPL,TTS,
LK40;29784;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;GEBEITST,
K130;23138;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;BAF_HNX,BAF,TTS,
K130;24190;0;0;0.00214847;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;0.0194514;BAF_HNX,BAF,TTS,
TB80;17058;0;0;0.00265631;0.00233967;0.00198813;0.00196477;0.00227747;0.00404042;0.00923905;GALTEC,SDG,BT2,HDG,
K130;21664;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;BAF_HNX,BAF,BT2,ELG,
KM20;25387;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
K320;25387;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;GEBEITST,
KM80;48659;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;GEBEITST,
KM80;72989;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
T250;36671;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;SG3,SDG,BT2,HDG,
KN40;19982;0;0;0.00643204;0.00599204;0.0052236;0.0044619;0.00371934;0.00301968;0.00196477;BAF_HNX,BAF,BT2,
K370;24600;0;0;0.00698204;0.00654204;0.00577204;0.00500497;0.00424721;0.00351372;0.00196477;GALTEC,SDG,TTS,HDG,
K110;27579;0;0;0.00786204;0.00742204;0.00665204;0.00588204;0.00511421;0.00435446;0.00196477;CAPL,TTS,ELG,
TB60;16039;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
TB60;16039;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
T250;21118;0;0;0.00687204;0.00643204;0.00566213;0.00489585;0.00414042;0.00341243;0.00196477;SG3,SDG,BT2,HDG,
K320;40197;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KT20;25387;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
KT30;25387;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;GEBEITST,
KT20;21156;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
KT30;23272;0;0;0.0020148;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;0.0252471;GEBEITST,
KT30;23272;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
KM40;25387;0;0;0.00567697;0.00817559;0.0130556;0.0252471;0.0422437;0.0641281;0.0909081;GEBEITST,
K320;42312;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KN40;9217;0;0;0.00456995;0.00414042;0.00341243;0.00274359;0.00220669;0.00196477;0.00197231;CAPL,TTS,
KN40;24379;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;CAPL,TTS,
KN40;24379;0;0;0.00786204;0.00742204;0.00665204;0.00588204;0.00511421;0.00435446;0.00196477;CAPL,TTS,
KN40;24379;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
KN40;24379;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
KN40;24379;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,
KM40;21156;0;0;0.0020148;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;0.0252471;GEBEITST,
KM80;25387;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
L620;15885;0;0;0.00720204;0.00676204;0.00599204;0.0052236;0.0044619;0.00371934;0.00196477;GALTEC,SDG,BT2,HDG,
K320;24330;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;GEBEITST,
T230;20297;0;0;0.00643204;0.00599204;0.0052236;0.0044619;0.00371934;0.00301968;0.00196477;GALTEC,SDG,BT2,HDG,
K320;27345;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;BAF_HNX,BAF,TTS,
TB60;23433;0;0;0.00198813;0.00196477;0.00203321;0.00301436;0.00639731;0.0145202;0.0273767;GALTEC,SDG,BT2,HDG,
TB60;23433;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GALTEC,SDG,BT2,HDG,
T230;34601;0;0;0.00731204;0.00687204;0.00610204;0.00533308;0.00456995;0.00382354;0.00196477;CAPL,TTS,ELG,
T230;51903;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;CAPL,TTS,ELG,
TB60;25226;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,TTS,ELG,
KN20;16995;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;BAF_HNX,BAF,TTS,
K570;38636;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;GEBEITST,
KM50;27528;0;0;0.00227048;0.00205171;0.00196477;0.00209176;0.00330309;0.00722707;0.0160717;GEBEITST,
TB80;29018;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;SG3,SDG,TTS,HDG,
NB60;8584;0;0;0.0039284;0.00351372;0.00283292;0.00227048;0.0019711;0.00196477;0.00240998;SG3,SDG,TTS,HDG,
T230;25035;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;BAF_HNX,BAF,TTS,ELG,
T230;25035;0;0;0.00621204;0.00577204;0.00500497;0.00424721;0.00351372;0.00283292;0.00196477;BAF_HNX,BAF,TTS,ELG,
K320;29619;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
T230;56163;0;0;0.00588204;0.00544262;0.00467823;0.0039284;0.00321322;0.00257191;0.00196477;BAF_HNX,BAF,TTS,ELG,
T230;56163;0;0;0.00665204;0.00621204;0.00544262;0.00467823;0.0039284;0.00321322;0.00196477;BAF_HNX,BAF,TTS,ELG,
K320;20218;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;GALTEC,SDG,TTS,HDG,
T210;28911;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,TTS,ELG,
K320;29619;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;GEBEITST,
K320;29619;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;GEBEITST,
KT20;25387;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GEBEITST,
KT20;25387;0;0;0.00775204;0.00731204;0.00654204;0.00577204;0.00500497;0.00424721;0.00196477;GEBEITST,
K320;24330;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
LK60;28443;0;0;0.00404042;0.00567697;0.00923905;0.0194514;0.0343621;0.0541498;0.0788313;GEBEITST,
KM80;21156;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;GEBEITST,
T230;21117;0;0;0.0050491;0.00722707;0.0116869;0.023217;0.0395169;0.0607021;0.0867826;GALTEC,SDG,TTS,HDG,
T230;21117;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
K320;26445;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
K320;26445;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;GEBEITST,
K320;26445;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
K320;52891;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
K570;26276;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
KM50;24330;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
K320;30677;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;GEBEITST,
K320;28153;0;0;0.00371934;0.0033121;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;GEBEITST,
K320;28561;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
KM50;7955;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GEBEITST,
K320;23001;0;0;0.00621204;0.00577204;0.00500497;0.00424721;0.00351372;0.00283292;0.00196477;GALTEC,SDG,BT2,HDG,
K320;11501;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
K320;11501;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
T230;20766;0;0;0.00382354;0.00341243;0.00274359;0.00220669;0.00196477;0.00197231;0.00257305;GALTEC,SDG,TTS,HDG,
LK50;4053;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;GEBEITST,
KT20;26445;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;GEBEITST,
K320;22214;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;GEBEITST,
K320;31734;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
K320;31734;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;GEBEITST,
KM40;21156;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;GEBEITST,
KM40;21156;0;0;0.00599204;0.0055524;0.004787;0.00403409;0.0033121;0.00265631;0.00196477;GEBEITST,
TB50;19154;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;GALTEC,SDG,BT2,HDG,
TB50;19154;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
TB50;19154;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
TB50;16762;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GALTEC,SDG,BT2,HDG,
TB50;16762;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,BT2,HDG,
TB50;17827;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;GALTEC,SDG,BT2,HDG,
KM80;16925;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;GEBEITST,
KM80;24330;0;0;0.00199442;0.00217226;0.00277186;0.00567697;0.0130556;0.0252471;0.0422437;GEBEITST,
KT70;26717;0;0;0.00196477;0.00203321;0.00240998;0.00450773;0.0104179;0.0212855;0.0368895;CAPL,BT2,
KT70;23138;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,BT2,
KT70;23138;0;0;0.00424721;0.00382354;0.00311568;0.00249087;0.00205171;0.00196477;0.00209176;CAPL,BT2,
KT70;23138;0;0;0.00709204;0.00665204;0.00588204;0.00511421;0.00435446;0.003616;0.00196477;CAPL,BT2,
LK40;27503;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;GEBEITST,
K320;22214;0;0;0.00301968;0.00265631;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;GEBEITST,
K320;22214;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
KM80;14469;0;0;0.00292537;0.00257191;0.00209667;0.00196477;0.00203321;0.00301436;0.00639731;GEBEITST,
KM40;50775;0;0;0.00764204;0.00720204;0.00643204;0.00566213;0.00489585;0.00414042;0.00196477;GEBEITST,
KM40;30677;0;0;0.0020148;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;0.0252471;GEBEITST,
KM50;27503;0;0;0.00753204;0.00709204;0.00632204;0.0055524;0.004787;0.00403409;0.00196477;GEBEITST,
KM80;25387;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;GEBEITST,
KM80;25387;0;0;0.00676204;0.00632204;0.0055524;0.004787;0.00403409;0.0033121;0.00196477;GEBEITST,
KM80;16925;0;0;0.00241314;0.00214847;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;GEBEITST,
KN40;22238;0;0;0.00808204;0.00764204;0.00687204;0.00610204;0.00533308;0.00456995;0.00196477;GALTEC,SDG,TTS,HDG,
K350;20061;0;0;0.0020148;0.00196477;0.00199442;0.00277186;0.00567697;0.0130556;0.0252471;GALTEC,SDG,TTS,HDG,
